score,deciles
0.2454494,8
0.16598865,6
0.20344143,7
0.07163877,2
0.07501554,2
0.16374044,6
0.39005786,9
0.15597367,6
0.15450676,6
0.34883076,9
0.3301745,9
0.43321437,9
0.17315562,6
0.1580629,6
0.14666724,5
0.0711532,2
0.3128364,9
0.0672335,1
0.23175117,8
0.23349082,8
0.20608513,7
0.55482256,10
0.09797158,3
0.14061251,5
0.27024186,8
0.1120902,4
0.08529903,2
0.58218783,10
0.09943412,3
0.3339914,9
0.46502963,10
0.06682318,1
0.06682318,1
0.076231055,2
0.0672335,1
0.3064801,9
0.071103014,2
0.27826217,8
0.18880208,7
0.21665393,7
0.094467856,3
0.40746862,9
0.5185119,10
0.11557418,4
0.11886382,4
0.46080002,10
0.43555933,9
0.09345194,3
0.10670518,4
0.461164,10
0.121340774,4
0.08463859,2
0.20660436,7
0.16607754,6
0.07612981,2
0.08110892,2
0.27407804,8
0.11427047,4
0.32974356,9
0.26027188,8
0.13047229,5
0.10404052,4
0.072617725,2
0.12500301,5
0.22596268,8
0.15042491,6
0.1182705,4
0.13962774,5
0.12370686,5
0.45771286,10
0.54769474,10
0.18097757,7
0.15430099,6
0.07082434,1
0.24394962,8
0.07082434,1
0.117847666,4
0.1975672,7
0.18093042,7
0.5458352,10
0.12652154,5
0.16623415,6
0.1204614,4
0.55895853,10
0.15450676,6
0.23740551,8
0.132129,5
0.06772547,1
0.18601315,7
0.084017724,2
0.06386062,1
0.34161374,9
0.11135638,4
0.09907701,3
0.08048481,2
0.091740556,3
0.08590249,3
0.22703183,8
0.137316,5
0.14886501,5
0.06160505,1
0.54795593,10
0.17717524,7
0.12416551,5
0.18230371,7
0.17020482,6
0.10072484,3
0.0673432,1
0.25744548,8
0.13461003,5
0.15746564,6
0.18075171,7
0.31744707,9
0.27388036,8
0.07311838,2
0.15665528,6
0.54769474,10
0.10574775,4
0.06887936,1
0.17860796,7
0.25848618,8
0.12393033,5
0.23134248,8
0.06873151,1
0.1065387,4
0.11931716,4
0.4170321,9
0.08316026,2
0.26557738,8
0.22067094,8
0.13353832,5
0.1197276,4
0.10113407,3
0.11689946,4
0.25447732,8
0.09834146,3
0.07718328,2
0.23441866,8
0.071292624,2
0.31228486,9
0.600699,10
0.24020836,8
0.1425796,5
0.1387312,5
0.15895005,6
0.14053911,5
0.08663695,3
0.28790444,8
0.4956161,10
0.42373374,9
0.09808466,3
0.102308415,3
0.6052058,10
0.53748626,10
0.55415165,10
0.13579923,5
0.09922444,3
0.24911846,8
0.06976821,1
0.0672335,1
0.103548825,4
0.077287965,2
0.31499535,9
0.22430658,8
0.07303408,2
0.55462515,10
0.06160505,1
0.09980636,3
0.41020814,9
0.21844664,7
0.36490285,9
0.15430099,6
0.525451,10
0.17228124,6
0.060630493,1
0.093686946,3
0.16668005,6
0.36397296,9
0.069329076,1
0.089985125,3
0.1192238,4
0.18224353,7
0.20723464,7
0.21451674,7
0.096416354,3
0.06653443,1
0.06689362,1
0.23608409,8
0.11676728,4
0.06300864,1
0.5201699,10
0.07122274,2
0.12460577,5
0.07445625,2
0.15348417,6
0.196185,7
0.13420796,5
0.1703738,6
0.25999364,8
0.17083602,6
0.11756716,4
0.09471045,3
0.0672335,1
0.2203414,8
0.24015103,8
0.09101503,3
0.0673432,1
0.24960294,8
0.0672335,1
0.45135114,9
0.10128161,3
0.13099483,5
0.08136745,2
0.23158935,8
0.32914087,9
0.49013743,10
0.15735297,6
0.06798441,1
0.09361059,3
0.061873827,1
0.072450005,2
0.16602084,6
0.17497334,6
0.06297272,1
0.19623631,7
0.29964474,9
0.55176747,10
0.071103014,2
0.15594111,6
0.25104186,8
0.067577705,1
0.118644856,4
0.15430099,6
0.1630747,6
0.21241748,7
0.58942074,10
0.56543237,10
0.11702779,4
0.09851632,3
0.1569965,6
0.21980219,8
0.4194275,9
0.15450676,6
0.17588116,6
0.13596198,5
0.3249523,9
0.09429549,3
0.5564309,10
0.07202496,2
0.15450676,6
0.55462515,10
0.117233425,4
0.39313146,9
0.11530781,4
0.13759749,5
0.13744324,5
0.26494175,8
0.24638806,8
0.16254258,6
0.3901731,9
0.08694188,3
0.0672335,1
0.49280724,10
0.110707894,4
0.4112186,9
0.15429899,6
0.31724048,9
0.15450676,6
0.55462515,10
0.30203387,9
0.2046266,7
0.38914979,9
0.099165976,3
0.06697895,1
0.11101745,4
0.15920365,6
0.086384624,3
0.10537821,4
0.06935089,1
0.17037633,6
0.4727623,10
0.10404052,4
0.55969334,10
0.26833797,8
0.09928633,3
0.24638806,8
0.31035572,9
0.095961764,3
0.15555002,6
0.06160505,1
0.06892592,1
0.31549856,9
0.0739965,2
0.33695826,9
0.15528435,6
0.13718548,5
0.19453773,7
0.3745778,9
0.33195072,9
0.12899096,5
0.06798441,1
0.46510985,10
0.06856333,1
0.12416551,5
0.17096089,6
0.29612544,9
0.28063068,8
0.3011275,9
0.09107831,3
0.15559545,6
0.15348417,6
0.5532632,10
0.06795501,1
0.16463737,6
0.19434042,7
0.1475252,5
0.09974578,3
0.07272688,2
0.0672335,1
0.08400106,2
0.16518275,6
0.59019065,10
0.067577705,1
0.08715517,3
0.08366187,2
0.0910436,3
0.20556712,7
0.13950272,5
0.088454284,3
0.11878931,4
0.12527838,5
0.21715574,7
0.08753093,3
0.116603255,4
0.14886501,5
0.25203195,8
0.24486057,8
0.06670497,1
0.24368396,8
0.0737258,2
0.071647234,2
0.1323492,5
0.06404589,1
0.12348959,5
0.10496515,4
0.11702779,4
0.1331614,5
0.13355152,5
0.116730645,4
0.16363005,6
0.2203953,8
0.38243008,9
0.1064009,4
0.17657146,7
0.56799036,10
0.09640219,3
0.06160505,1
0.085629314,2
0.5196636,10
0.3372864,9
0.29691064,9
0.18085891,7
0.6058075,10
0.4297559,9
0.14024888,5
0.2123295,7
0.067577705,1
0.5607683,10
0.12013239,4
0.5800934,10
0.11101745,4
0.08636815,3
0.13057445,5
0.25153786,8
0.09253229,3
0.06297272,1
0.13945253,5
0.5597125,10
0.06729717,1
0.12174598,4
0.60208064,10
0.09435902,3
0.59075403,10
0.48200616,10
0.09589957,3
0.22409679,8
0.22970556,8
0.09513807,3
0.071292624,2
0.11179809,4
0.10080034,3
0.15348417,6
0.56506616,10
0.08378855,2
0.27392176,8
0.48200616,10
0.12088216,4
0.21954206,7
0.06160505,1
0.48249406,10
0.13394126,5
0.54769474,10
0.118644856,4
0.13499144,5
0.15430099,6
0.18601315,7
0.111090414,4
0.09146405,3
0.1784185,7
0.100991175,3
0.20623843,7
0.11702779,4
0.08552832,2
0.070873454,1
0.31866038,9
0.11292304,4
0.60449046,10
0.20437719,7
0.30845228,9
0.17802694,7
0.25126216,8
0.12688723,5
0.15874736,6
0.10086442,3
0.10900022,4
0.07445625,2
0.18472126,7
0.104076505,4
0.21154396,7
0.12118814,4
0.08145784,2
0.25355676,8
0.13485152,5
0.48249406,10
0.5873288,10
0.27932757,8
0.11806762,4
0.13596766,5
0.3525731,9
0.334087,9
0.29282472,9
0.39294764,9
0.10855968,4
0.18413311,7
0.22790246,8
0.33792543,9
0.0959617,3
0.11597409,4
0.13488044,5
0.11967098,4
0.5708637,10
0.10761649,4
0.3049728,9
0.6021797,10
0.52887326,10
0.09935456,3
0.11348525,4
0.094049275,3
0.16298018,6
0.14162055,5
0.071292624,2
0.17087698,6
0.5866062,10
0.07162349,2
0.26713803,8
0.39741078,9
0.19711336,7
0.12844251,5
0.34322718,9
0.09676323,3
0.15881014,6
0.5439563,10
0.259516,8
0.114834994,4
0.21935949,7
0.17788418,7
0.078395836,2
0.08625174,3
0.0978958,3
0.5724717,10
0.15430099,6
0.09474238,3
0.18089247,7
0.15450676,6
0.120459765,4
0.07163877,2
0.10612843,4
0.22065838,8
0.25485152,8
0.07202496,2
0.09627744,3
0.20126417,7
0.1387312,5
0.13427766,5
0.40782928,9
0.4001202,9
0.13945605,5
0.6056469,10
0.39858928,9
0.3738232,9
0.26681957,8
0.08658837,3
0.15450676,6
0.1364761,5
0.29956236,9
0.31412488,9
0.18463148,7
0.22992839,8
0.10462629,4
0.44667965,9
0.10887482,4
0.09653848,3
0.07272688,2
0.10139955,3
0.26107508,8
0.09084674,3
0.10341861,4
0.09398496,3
0.0952831,3
0.10670355,4
0.09247402,3
0.15005983,5
0.16134082,6
0.07239627,2
0.12611346,5
0.09016543,3
0.12949395,5
0.5387422,10
0.20100573,7
0.30323076,9
0.0673432,1
0.12416551,5
0.55415165,10
0.060630493,1
0.54163074,10
0.22292095,8
0.10863499,4
0.2957585,9
0.08349889,2
0.27769542,8
0.28323573,8
0.4316142,9
0.3632266,9
0.16802557,6
0.096475445,3
0.49169812,10
0.22171274,8
0.06160505,1
0.13699783,5
0.38243008,9
0.33199143,9
0.12612823,5
0.071292624,2
0.06869797,1
0.096899845,3
0.43834782,9
0.5589263,10
0.07679664,2
0.38478878,9
0.15118955,6
0.07071428,1
0.18506677,7
0.11101745,4
0.06693937,1
0.31285965,9
0.54918706,10
0.100105785,3
0.20543617,7
0.32411265,9
0.17941213,7
0.20694529,7
0.06160505,1
0.23085491,8
0.11056368,4
0.3511821,9
0.18514423,7
0.32081294,9
0.06795163,1
0.24936385,8
0.26723778,8
0.12416551,5
0.37701657,9
0.18948948,7
0.12686536,5
0.3930594,9
0.28561634,8
0.27916646,8
0.15450676,6
0.10028142,3
0.095552474,3
0.13573556,5
0.41339925,9
0.095284276,3
0.11702779,4
0.39245352,9
0.07831636,2
0.60103345,10
0.15430099,6
0.31576297,9
0.15757929,6
0.24469459,8
0.06160505,1
0.09570939,3
0.15450676,6
0.15348417,6
0.0672335,1
0.09063551,3
0.18734987,7
0.21707232,7
0.58730453,10
0.1915702,7
0.2316162,8
0.07122274,2
0.10014115,3
0.13410506,5
0.08567827,2
0.38934466,9
0.11689946,4
0.13729988,5
0.07533642,2
0.45995086,10
0.54704046,10
0.11648503,4
0.087334655,3
0.08546749,2
0.17812614,7
0.33794218,9
0.0672335,1
0.08463533,2
0.3835694,9
0.38994825,9
0.48381284,10
0.18910755,7
0.21306436,7
0.0860003,3
0.55462515,10
0.089958385,3
0.11960532,4
0.09043975,3
0.15188596,6
0.14886501,5
0.10763224,4
0.15761186,6
0.08738694,3
0.07082434,1
0.12837467,5
0.19011202,7
0.15450676,6
0.09087636,3
0.55462515,10
0.0672335,1
0.07122274,2
0.08707306,3
0.13226746,5
0.21451674,7
0.086673446,3
0.16802557,6
0.11101745,4
0.08304967,2
0.56894606,10
0.22186248,8
0.18753593,7
0.24055299,8
0.26491165,8
0.2949938,9
0.32543603,9
0.070873454,1
0.5919861,10
0.3567674,9
0.33272377,9
0.5853136,10
0.21753249,7
0.33855852,9
0.20180649,7
0.06357551,1
0.6170388,10
0.25663498,8
0.22135845,8
0.09676044,3
0.21862034,7
0.098087676,3
0.13133378,5
0.55462515,10
0.4012107,9
0.10148246,3
0.1931776,7
0.09980764,3
0.15450676,6
0.23827043,8
0.068095244,1
0.11332612,4
0.070873454,1
0.53077364,10
0.084500164,2
0.15450676,6
0.5492002,10
0.1768841,7
0.24623966,8
0.27080178,8
0.08936118,3
0.11098672,4
0.60499936,10
0.11393578,4
0.16463737,6
0.11579044,4
0.09729341,3
0.23817581,8
0.08019262,2
0.22306117,8
0.29681873,9
0.117392644,4
0.30127952,9
0.060630493,1
0.0745102,2
0.55313027,10
0.27295783,8
0.15219516,6
0.557824,10
0.12248303,5
0.070873454,1
0.10665759,4
0.087324485,3
0.060630493,1
0.09955783,3
0.15450676,6
0.06795501,1
0.17969374,7
0.35164246,9
0.0673432,1
0.29687884,9
0.55462515,10
0.43470868,9
0.085817605,3
0.12909098,5
0.14886501,5
0.3930594,9
0.17185256,6
0.11684353,4
0.2058793,7
0.15188596,6
0.082971655,2
0.19613577,7
0.2655289,8
0.13785763,5
0.08326111,2
0.15157013,6
0.10212753,3
0.13137811,5
0.2167686,7
0.16758858,6
0.061873827,1
0.26473808,8
0.36346784,9
0.09484502,3
0.22917795,8
0.1085294,4
0.3052477,9
0.3539109,9
0.20959216,7
0.12175888,4
0.06160505,1
0.18194696,7
0.060801987,1
0.085163124,2
0.16851708,6
0.21211319,7
0.114003584,4
0.09548168,3
0.20738064,7
0.08313726,2
0.080151305,2
0.16463737,6
0.10094886,3
0.18151376,7
0.2712818,8
0.11585332,4
0.5903013,10
0.0673432,1
0.061873827,1
0.591496,10
0.15188596,6
0.07162349,2
0.0837313,2
0.5434688,10
0.15597367,6
0.1332803,5
0.14008716,5
0.5040326,10
0.06677607,1
0.22613688,8
0.55214524,10
0.10011698,3
0.14805098,5
0.09167115,3
0.21306436,7
0.09491279,3
0.09202007,3
0.13746826,5
0.17588116,6
0.1857642,7
0.06089529,1
0.14720996,5
0.32283705,9
0.28021234,8
0.11911473,4
0.21872686,7
0.56679463,10
0.14886501,5
0.5427439,10
0.241856,8
0.06160505,1
0.18509829,7
0.21008626,7
0.06964015,1
0.6024128,10
0.54603267,10
0.073057555,2
0.21939743,7
0.07415799,2
0.16158551,6
0.3892224,9
0.1353086,5
0.07082434,1
0.56516635,10
0.15297748,6
0.38526785,9
0.06795163,1
0.18839818,7
0.07941209,2
0.34000227,9
0.10235515,3
0.17830735,7
0.070062846,1
0.09354742,3
0.0672335,1
0.14675848,5
0.17225645,6
0.18238482,7
0.0930198,3
0.15450676,6
0.10724715,4
0.0672335,1
0.10266527,3
0.0672335,1
0.118911564,4
0.196185,7
0.55415165,10
0.15424918,6
0.08017159,2
0.2987951,9
0.27961513,8
0.26519582,8
0.60432965,10
0.2184133,7
0.096072726,3
0.19783881,7
0.07802002,2
0.21554726,7
0.15450676,6
0.071994655,2
0.12500292,5
0.0952615,3
0.15450676,6
0.31576297,9
0.14118308,5
0.0711532,2
0.11886382,4
0.13484035,5
0.15005983,5
0.0864237,3
0.21047303,7
0.13978754,5
0.079918385,2
0.071103014,2
0.5646015,10
0.22770123,8
0.09009086,3
0.13723849,5
0.07659744,2
0.2092855,7
0.14374517,5
0.15450676,6
0.2499643,8
0.08168119,2
0.5794093,10
0.0953111,3
0.3568904,9
0.21306436,7
0.3150724,9
0.06727809,1
0.0894569,3
0.33508942,9
0.2533942,8
0.113642186,4
0.103776455,4
0.22057506,8
0.12231288,5
0.13511807,5
0.11689946,4
0.36034045,9
0.14314383,5
0.09826148,3
0.07821602,2
0.062340014,1
0.1786287,7
0.15735297,6
0.06181155,1
0.089173935,3
0.09568895,3
0.08504979,2
0.12339581,5
0.34884202,9
0.59065413,10
0.16131982,6
0.09414268,3
0.15985207,6
0.11377347,4
0.14336242,5
0.07272688,2
0.18713646,7
0.13168316,5
0.20603445,7
0.21151766,7
0.13064809,5
0.15681317,6
0.59065413,10
0.12324461,5
0.24130465,8
0.092072435,3
0.2338337,8
0.3015655,9
0.06758899,1
0.20531228,7
0.15430099,6
0.1609828,6
0.43489012,9
0.5919861,10
0.12416551,5
0.56894606,10
0.12492212,5
0.1768841,7
0.08314933,2
0.3168767,9
0.0959238,3
0.06089529,1
0.19470643,7
0.1296349,5
0.5607751,10
0.0672335,1
0.60449046,10
0.07633195,2
0.0701995,1
0.31412488,9
0.070873454,1
0.20747349,7
0.14886501,5
0.1776649,7
0.087828025,3
0.19739471,7
0.20796514,7
0.115448706,4
0.06160505,1
0.16275506,6
0.0711532,2
0.2052693,7
0.55648845,10
0.1522476,6
0.22790246,8
0.06996033,1
0.069473036,1
0.068054795,1
0.18008184,7
0.1163508,4
0.1561059,6
0.070873454,1
0.15183935,6
0.18693395,7
0.19533208,7
0.5261457,10
0.36215186,9
0.11243688,4
0.0864966,3
0.07616148,2
0.57844454,10
0.15156525,6
0.11605255,4
0.5624177,10
0.118644856,4
0.06320828,1
0.21497263,7
0.1424673,5
0.55462515,10
0.25698045,8
0.25977787,8
0.20261806,7
0.118911564,4
0.3877583,9
0.20246767,7
0.5532632,10
0.5919861,10
0.43336016,9
0.0672335,1
0.6137468,10
0.0872839,3
0.072353914,2
0.5476804,10
0.071103014,2
0.11702779,4
0.41446903,9
0.09466585,3
0.10146558,3
0.5532632,10
0.31088948,9
0.17015727,6
0.14310604,5
0.066901885,1
0.11667599,4
0.23371904,8
0.5474824,10
0.096899845,3
0.60771865,10
0.10612224,4
0.20946719,7
0.0672335,1
0.0756963,2
0.18713646,7
0.4168598,9
0.32831478,9
0.06655331,1
0.071292624,2
0.0672335,1
0.3339208,9
0.09923863,3
0.11101745,4
0.06653443,1
0.17197414,6
0.09456512,3
0.566302,10
0.55313027,10
0.08454614,2
0.070873454,1
0.1634143,6
0.08995183,3
0.37237117,9
0.44036403,9
0.25753963,8
0.13696533,5
0.40533176,9
0.082665086,2
0.41505745,9
0.0711532,2
0.10593874,4
0.09205988,3
0.49816686,10
0.619203,10
0.37607315,9
0.21451674,7
0.5646693,10
0.15005983,5
0.44714126,9
0.42067593,9
0.111041196,4
0.071103014,2
0.114090115,4
0.14341223,5
0.11101745,4
0.16186534,6
0.0672335,1
0.26727304,8
0.060630493,1
0.56137794,10
0.2603424,8
0.088400856,3
0.15005983,5
0.120328,4
0.11928484,4
0.074989624,2
0.12273018,5
0.12513109,5
0.20516776,7
0.12828827,5
0.17693831,7
0.16715203,6
0.118090674,4
0.17228124,6
0.0672335,1
0.0673432,1
0.08753915,3
0.12270209,5
0.47645885,10
0.2146486,7
0.072943486,2
0.09773945,3
0.07173227,2
0.519939,10
0.41236988,9
0.28271434,8
0.2974298,9
0.52144617,10
0.20331603,7
0.19596252,7
0.07585474,2
0.060801987,1
0.553474,10
0.09884864,3
0.13246717,5
0.48269367,10
0.10350887,4
0.07162349,2
0.15820271,6
0.0790531,2
0.26520148,8
0.18963325,7
0.12124528,4
0.54506505,10
0.08427679,2
0.072631665,2
0.354387,9
0.0707208,1
0.18033685,7
0.263997,8
0.20903517,7
0.1748681,6
0.39703125,9
0.08770931,3
0.11916503,4
0.094437264,3
0.55482256,10
0.11078185,4
0.06181155,1
0.12435576,5
0.11926411,4
0.17243996,6
0.25208938,8
0.09494375,3
0.15450676,6
0.094463386,3
0.094811685,3
0.14886501,5
0.24093348,8
0.33935404,9
0.15597367,6
0.24692735,8
0.20423555,7
0.16805956,6
0.5831282,10
0.19527711,7
0.27159175,8
0.5513552,10
0.15453431,6
0.08328412,2
0.094064936,3
0.1174524,4
0.20747349,7
0.3142971,9
0.09793866,3
0.061873827,1
0.1324305,5
0.43845826,9
0.08627249,3
0.5513552,10
0.12729914,5
0.30035838,9
0.0672335,1
0.08453158,2
0.06830527,1
0.16488007,6
0.32863858,9
0.21196994,7
0.15450676,6
0.061873827,1
0.5740818,10
0.22928816,8
0.15183182,6
0.19495086,7
0.09969825,3
0.5919861,10
0.07209528,2
0.097781904,3
0.27386034,8
0.22008434,8
0.06408616,1
0.08426701,2
0.13552721,5
0.26961392,8
0.08887383,3
0.09022771,3
0.23106378,8
0.28726202,8
0.11708238,4
0.14705184,5
0.4881688,10
0.0672335,1
0.20882669,7
0.25023225,8
0.0731115,2
0.200797,7
0.07473387,2
0.11580217,4
0.06160505,1
0.12852223,5
0.15450676,6
0.2498927,8
0.061873827,1
0.55278945,10
0.21591683,7
0.17013748,6
0.23593687,8
0.061873827,1
0.23382811,8
0.061873827,1
0.08432007,2
0.06160505,1
0.1184674,4
0.07281461,2
0.073450856,2
0.22057506,8
0.54273176,10
0.22548838,8
0.076922484,2
0.2614136,8
0.17599851,6
0.070893586,2
0.084536955,2
0.12689504,5
0.122340865,5
0.29926375,9
0.13464795,5
0.13222615,5
0.11829515,4
0.17195243,6
0.29864508,9
0.18044284,7
0.21911561,7
0.06653443,1
0.41261783,9
0.5564333,10
0.24638806,8
0.21593626,7
0.12678328,5
0.19974525,7
0.2621942,8
0.07974654,2
0.07451525,2
0.5534608,10
0.2480744,8
0.42563614,9
0.18040495,7
0.22067094,8
0.0672335,1
0.5185119,10
0.15297908,6
0.118932664,4
0.13770117,5
0.14641397,5
0.15450676,6
0.5717343,10
0.07596885,2
0.104612224,4
0.17244786,6
0.28002542,8
0.18487595,7
0.09225978,3
0.12274798,5
0.121721014,4
0.09876334,3
0.44383004,9
0.35011205,9
0.07918605,2
0.10329398,4
0.11482823,4
0.2018264,7
0.21809657,7
0.21347262,7
0.23950721,8
0.061873827,1
0.07818825,2
0.08646899,3
0.0980201,3
0.18009049,7
0.060630493,1
0.16187319,6
0.20608513,7
0.3616045,9
0.16155724,6
0.335579,9
0.08968743,3
0.06160505,1
0.09363095,3
0.5814354,10
0.15735297,6
0.102319576,3
0.09021739,3
0.15105303,6
0.23805627,8
0.092228115,3
0.22005093,8
0.11078185,4
0.14745338,5
0.07256269,2
0.07950622,2
0.060630493,1
0.58871615,10
0.11685013,4
0.2251863,8
0.094772816,3
0.068179004,1
0.067577705,1
0.28486067,8
0.13729988,5
0.2018264,7
0.3485173,9
0.09990252,3
0.11911473,4
0.5853136,10
0.19981968,7
0.07245308,2
0.07311838,2
0.07162349,2
0.0711532,2
0.2006854,7
0.070873454,1
0.070873454,1
0.0810228,2
0.39939508,9
0.09835244,3
0.19232069,7
0.06615,1
0.27935115,8
0.15450676,6
0.08432064,2
0.070949905,2
0.07995966,2
0.21306436,7
0.24638806,8
0.1381297,5
0.08530318,2
0.17025387,6
0.07272688,2
0.45995086,10
0.08631659,3
0.07424297,2
0.15188596,6
0.35508353,9
0.0672335,1
0.14606878,5
0.07585474,2
0.59363896,10
0.147004,5
0.57065773,10
0.112927176,4
0.08531715,2
0.21451674,7
0.33355036,9
0.08520316,2
0.5997989,10
0.21482415,7
0.17907558,7
0.1825232,7
0.08518264,2
0.08985368,3
0.16439554,6
0.07187062,2
0.0672335,1
0.568476,10
0.21797931,7
0.09183267,3
0.11101745,4
0.08848062,3
0.06202861,1
0.115395315,4
0.15450676,6
0.14015743,5
0.09246866,3
0.22651643,8
0.22953771,8
0.12612823,5
0.32061082,9
0.15450676,6
0.13677186,5
0.12863672,5
0.06160505,1
0.3825999,9
0.5563763,10
0.44399843,9
0.24904273,8
0.09974137,3
0.21998905,8
0.09670067,3
0.2006854,7
0.06659734,1
0.088092394,3
0.21057071,7
0.07272688,2
0.08950645,3
0.070893586,2
0.1020589,3
0.07704132,2
0.39539707,9
0.15109402,6
0.17499022,6
0.21211319,7
0.20511563,7
0.22323577,8
0.2843659,8
0.07612981,2
0.116094016,4
0.07973802,2
0.092397,3
0.3879629,9
0.08830364,3
0.12500301,5
0.15776159,6
0.2489395,8
0.15379569,6
0.3851569,9
0.36164325,9
0.15448314,6
0.24173866,8
0.33723602,9
0.6051455,10
0.4026975,9
0.28035784,8
0.16980726,6
0.36299357,9
0.09641984,3
0.4212305,9
0.19948031,7
0.27587646,8
0.28363,8
0.14709109,5
0.15188596,6
0.14886501,5
0.2236957,8
0.06160505,1
0.12917049,5
0.12429579,5
0.16453055,6
0.19527711,7
0.08302556,2
0.18884918,7
0.06863477,1
0.11385146,4
0.11101745,4
0.10887515,4
0.60444975,10
0.18693674,7
0.31305057,9
0.11990813,4
0.14069872,5
0.1721356,6
0.13521175,5
0.31857243,9
0.3829208,9
0.27692538,8
0.22455166,8
0.12431725,5
0.19011202,7
0.17559229,6
0.10740709,4
0.20098172,7
0.08333102,2
0.09925805,3
0.0895506,3
0.13925958,5
0.0673432,1
0.22018543,8
0.22592744,8
0.19464898,7
0.114834994,4
0.2188483,7
0.06756984,1
0.0673432,1
0.09542019,3
0.20532382,7
0.0673432,1
0.1647362,6
0.28258887,8
0.096860185,3
0.22873953,8
0.3903098,9
0.13812926,5
0.15450676,6
0.3911644,9
0.09435902,3
0.26833102,8
0.08959489,3
0.20556712,7
0.3607731,9
0.11702779,4
0.08910409,3
0.15617424,6
0.11082786,4
0.114834994,4
0.071994655,2
0.6016747,10
0.15464254,6
0.35617447,9
0.16802557,6
0.11620327,4
0.07272688,2
0.08283088,2
0.18700078,7
0.15108266,6
0.16989118,6
0.18713039,7
0.3348347,9
0.0673432,1
0.07272688,2
0.3299048,9
0.15484251,6
0.4175722,9
0.29163402,8
0.06798441,1
0.09336762,3
0.1640634,6
0.11834022,4
0.1174524,4
0.12571177,5
0.5185119,10
0.10407808,4
0.1582607,6
0.20297053,7
0.067577705,1
0.58353335,10
0.06255825,1
0.06935771,1
0.13729988,5
0.17944957,7
0.5903013,10
0.06181155,1
0.25822175,8
0.07078995,1
0.20711344,7
0.2087086,7
0.1860442,7
0.56105125,10
0.08613956,3
0.19297102,7
0.15188596,6
0.13019797,5
0.10230992,3
0.111090414,4
0.3849418,9
0.3207562,9
0.16802557,6
0.3137578,9
0.18892938,7
0.5513552,10
0.30074912,9
0.14757992,5
0.23237956,8
0.08124089,2
0.11199768,4
0.10695128,4
0.08658697,3
0.1308179,5
0.17285995,6
0.1456618,5
0.4497253,9
0.11094846,4
0.098034255,3
0.1352941,5
0.08449139,2
0.15430099,6
0.09825172,3
0.0672335,1
0.11814611,4
0.11679566,4
0.20272711,7
0.2166298,7
0.118090674,4
0.18511352,7
0.14760242,5
0.6036814,10
0.2159768,7
0.097984545,3
0.14410962,5
0.16989118,6
0.15298903,6
0.22891249,8
0.06089529,1
0.3751697,9
0.551878,10
0.21040992,7
0.061873827,1
0.21907096,7
0.14337404,5
0.4881688,10
0.13665375,5
0.1980386,7
0.17362541,6
0.13384023,5
0.15183182,6
0.15568964,6
0.09933862,3
0.09572154,3
0.18981981,7
0.2191168,7
0.09877295,3
0.56858397,10
0.6007188,10
0.5876824,10
0.06820126,1
0.06517568,1
0.2352216,8
0.08157286,2
0.52165776,10
0.07721412,2
0.24552637,8
0.1285941,5
0.37253588,9
0.21306436,7
0.4230942,9
0.11597409,4
0.1257055,5
0.0711532,2
0.12310786,5
0.20412122,7
0.41068435,9
0.466841,10
0.096899845,3
0.09413111,3
0.27539873,8
0.07979485,2
0.22928816,8
0.06160505,1
0.25594765,8
0.16717789,6
0.09548191,3
0.2076354,7
0.12612677,5
0.07100678,2
0.14886501,5
0.0711532,2
0.584983,10
0.33088186,9
0.52408016,10
0.12355451,5
0.46540663,10
0.07612981,2
0.3733331,9
0.10148154,3
0.17455566,6
0.12885149,5
0.08762066,3
0.071292624,2
0.13464795,5
0.11101745,4
0.14965865,5
0.55927736,10
0.0707208,1
0.06160505,1
0.07686827,2
0.114685655,4
0.09818947,3
0.15317506,6
0.0953114,3
0.1489876,5
0.06655331,1
0.2849599,8
0.13757205,5
0.44685447,9
0.18734987,7
0.33848354,9
0.6063632,10
0.5570643,10
0.085958995,3
0.35597128,9
0.15430099,6
0.10889062,4
0.110076934,4
0.56543237,10
0.12611346,5
0.19313316,7
0.20918842,7
0.17149693,6
0.22234122,8
0.070949905,2
0.07202496,2
0.117442705,4
0.071741715,2
0.3748472,9
0.5707318,10
0.16227044,6
0.11775047,4
0.20225467,7
0.14248814,5
0.07162349,2
0.14806627,5
0.097596295,3
0.12240928,5
0.09716713,3
0.18402568,7
0.0707208,1
0.19464675,7
0.095961764,3
0.0847689,2
0.14496683,5
0.3164376,9
0.1931776,7
0.095961764,3
0.16758858,6
0.084912956,2
0.0672335,1
0.12550475,5
0.15528874,6
0.13786222,5
0.06181155,1
